2014-12-06," $ 66,129,908 ","$94,919","673,898","543,223",,,,,,,,,,,,,,,,,,,,,
2014-12-07," $ 66,231,500 ","$101,592","675,181","544,252",,,,,,,,,,,,,,,,,,,,,
2014-12-08," $ 66,352,984 ","$121,484","676,161","545,245",,,,,,,,,,,,,,,,,,,,,
2014-12-09," $ 66,419,967 ","$66,983","677,096","546,158",,Initial availability of the Anvil Carrack ends.,,,,,,,,,,,,,,,,,,,
2014-12-10," $ 66,457,107 ","$37,140","678,021","546,991",,,,,,,,,,,,,,,,,,,,,
2014-12-11," $ 66,490,538 ","$33,431","678,962","547,844",,,,,,,,,,,,,,,,,,,,,
2014-12-12," $ 66,534,957 ","$44,419","679,894","548,584",,Anvil Gladiator hangar sale begins.,,,,,,,,,,,,,,,,,,,
2014-12-13," $ 66,608,919 ","$73,962","680,943","549,475",,,,,,,,,,,,,,,,,,,,,
2014-12-14," $ 66,652,762 ","$43,843","682,272","550,220",,,,,,,,,,,,,,,,,,,,,
2014-12-15," $ 66,690,210 ","$37,448","683,345","550,970",,,,,,,,,,,,,,,,,,,,,
2014-12-16," $ 66,720,665 ","$30,455","684,356","551,832",,,,,,,,,,,,,,,,,,,,,
2014-12-17," $ 66,748,191 ","$27,526","685,226","552,469",,,,,,,,,,,,,,,,,,,,,
2014-12-18," $ 66,776,140 ","$27,949","686,103","553,295",,,,,,,,,,,,,,,,,,,,,
2014-12-19," $ 66,852,443 ","$76,303","687,049","553,996",Arena Commander V1.0 released.,4 Hour Holiday Livestream.  200 Idris Frigates made available. Mustangs on sale. New high $$$ packages available.,,,,,,,,,,,,,,,,,,,
2014-12-20," $ 67,424,167 ","$571,724","689,719","562,743",$67 million passed at 01:38 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-12-21," $ 67,582,001 ","$157,834","691,456","564,941",,,,,,,,,,,,,,,,,,,,,
2014-12-22," $ 67,690,286 ","$108,285","693,146","566,839",,,,,,,,,,,,,,,,,,,,,
2014-12-23," $ 67,833,974 ","$143,688","694,874","569,244",,,,,,,,,,,,,,,,,,,,,
2014-12-24," $ 67,960,608 ","$126,634","696,760","571,008",,,,,,,,,,,,,,,,,,,,,
2014-12-25," $ 68,079,926 ","$119,318","698,404","572,675",$68 million passed at 03:21 UTC+1,,,,,,,,,,,,,,,,,,,,
2014-12-26," $ 68,184,710 ","$104,784","700,167","574,312","700,000 Citizens passed",,,,,,,,,,,,,,,,,,,,
2014-12-27," $ 68,267,055 ","$82,345","701,854","575,736",,,,,,,,,,,,,,,,,,,,,
2014-12-28," $ 68,338,908 ","$71,853","703,256","576,931",,,,,,,,,,,,,,,,,,,,,
2014-12-29," $ 68,402,526 ","$63,618","704,604","578,089",,,,,,,,,,,,,,,,,,,,,
2014-12-30," $ 68,464,532 ","$62,006","705,889","579,122",,,,,,,,,,,,,,,,,,,,,
2014-12-31," $ 68,532,120 ","$67,588","707,049","580,243",,,,,,,,,,,,,,,,,,,,,
2015-01-01," $ 68,590,679 ","$58,559","708,095","581,193","Total in December: $3,181,259","Total in 2014: $32,933,205",,,,,,,,,,,,,,,,,,,
2015-01-02," $ 68,663,030 ","$72,351","709,613","582,356",,"Total increase in Citizens 2014: 361,200",,,,,,,,,,,,,,,,,,,
2015-01-03," $ 68,731,759 ","$68,729","711,091","583,560",,,,,,,,,,,,,,,,,,,,,
2015-01-04," $ 68,794,505 ","$62,746","712,562","584,705",,,,,,,,,,,,,,,,,,,,,
2015-01-05," $ 68,852,483 ","$57,978","713,934","585,687",,End of initial availability for the Mustang Delta,,,,,,,,,,,,,,,,,,,
2015-01-06," $ 68,922,640 ","$70,157","715,222","587,160",,,,,,,,,,,,,,,,,,,,,
2015-01-07," $ 68,983,649 ","$61,009","716,410","588,760",,,,,,,,,,,,,,,,,,,,,
2015-01-08," $ 69,045,715 ","$62,066","717,553","590,234",$69 million passed at 01:26 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-01-09," $ 69,112,384 ","$66,669","718,794","591,883",,,,,,,,,,,,,,,,,,,,,
2015-01-10," $ 69,177,065 ","$64,681","720,068","592,927",,,,,,,,,,,,,,,,,,,,,
2015-01-11," $ 69,240,849 ","$63,784","721,459","594,067",,,,,,,,,,,,,,,,,,,,,
2015-01-12," $ 69,294,458 ","$53,609","722,872","595,011",,,,,,,,,,,,,,,,,,,,,
2015-01-13," $ 69,337,652 ","$43,194","723,936","596,078",,,,,,,,,,,,,,,,,,,,,
2015-01-14," $ 69,374,568 ","$36,916","725,083","596,944",,,,,,,,,,,,,,,,,,,,,
2015-01-15," $ 69,414,480 ","$39,912","726,069","597,580",,A myriad of physical goods go up for pre-order for a limited time until January 31st.,,,,,,,,,,,,,,,,,,,
2015-01-16," $ 69,482,741 ","$68,261","726,991","598,213",,,,,,,,,,,,,,,,,,,,,
2015-01-17," $ 69,538,286 ","$55,545","727,981","598,962",,,,,,,,,,,,,,,,,,,,,
2015-01-18," $ 69,582,576 ","$44,290","729,027","599,630",,,,,,,,,,,,,,,,,,,,,
2015-01-19," $ 69,620,735 ","$38,159","729,890","600,120","600,000 in the UEE Fleet",,,,,,,,,,,,,,,,,,,,
2015-01-20," $ 69,696,481 ","$75,746","730,799","600,895",,Presentation and Q&A by Chris Roberts at BAFTA LA Games Masterclass,,,,,,,,,,,,,,,,,,,
2015-01-21," $ 69,743,260 ","$46,779","731,665","601,345",,,,,,,,,,,,,,,,,,,,,
2015-01-22," $ 69,791,600 ","$48,340","732,669","601,978",,,,,,,,,,,,,,,,,,,,,
2015-01-23," $ 69,846,058 ","$54,458","733,502","602,422",Ship sale for VAT avoidance begins,PU Townhall at PAX South,,,,,,,,,,,,,,,,,,,
2015-01-24," $ 70,292,700 ","$446,642","734,676","604,801",$70 million passed at 01:58 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-01-25," $ 70,525,382 ","$232,682","736,029","606,316",,,,,,,,,,,,,,,,,,,,,
2015-01-26," $ 70,701,730 ","$176,348","737,147","607,486",,,,,,,,,,,,,,,,,,,,,
2015-01-27," $ 70,871,200 ","$169,470","738,048","609,058",,Reclaimer and Carrack available beginning at 20:45 UTC+1.  Herald available beginning at 22:15 UTC+1.,,,,,,,,,,,,,,,,,,,
2015-01-28," $ 71,073,331 ","$202,131","738,902","610,145",$71 million passed at 10:09 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-01-29," $ 71,244,676 ","$171,345","739,677","611,311",,,,,,,,,,,,,,,,,,,,,
2015-01-30," $ 71,457,831 ","$213,155","740,759","612,906",,,,,,,,,,,,,,,,,,,,,
2015-01-31," $ 71,741,137 ","$283,306","742,249","615,344",,,,,,,,,,,,,,,,,,,,,
2015-02-01," $ 71,912,871 ","$171,734","743,582","616,852","Total in January: $3,270,829",,,,,,,,,,,,,,,,,,,,
2015-02-02," $ 71,954,493 ","$41,622","744,473","617,523",,,,,,,,,,,,,,,,,,,,,
2015-02-03," $ 72,001,964 ","$47,471","745,359","618,188",$72 million passed at 19:12 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-02-04," $ 72,041,965 ","$40,001","746,143","618,822",,,,,,,,,,,,,,,,,,,,,
2015-02-05," $ 72,091,942 ","$49,977","746,798","619,442",,,,,,,,,,,,,,,,,,,,,
2015-02-06," $ 72,134,500 ","$42,558","747,507","620,053",,,,,,,,,,,,,,,,,,,,,
2015-02-07," $ 72,194,877 ","$60,377","748,390","620,886",,,,,,,,,,,,,,,,,,,,,
2015-02-08," $ 72,243,832 ","$48,955","749,427","621,581",,,,,,,,,,,,,,,,,,,,,
2015-02-09," $ 72,281,439 ","$37,607","750,247","622,111",,,,,,,,,,,,,,,,,,,,,
2015-02-10," $ 72,317,192 ","$35,753","750,959","622,610",,,,,,,,,,,,,,,,,,,,,
2015-02-11," $ 72,355,758 ","$38,566","751,588","623,202",,,,,,,,,,,,,,,,,,,,,
2015-02-12," $ 72,384,057 ","$28,299","752,191","623,617",,,,,,,,,,,,,,,,,,,,,
2015-02-13," $ 72,425,254 ","$41,197","752,894","624,080",,,,,,,,,,,,,,,,,,,,,
2015-02-14," $ 72,493,312 ","$68,058","753,967","624,798",,,,,,,,,,,,,,,,,,,,,
2015-02-15," $ 72,533,447 ","$40,135","754,718","625,250",,,,,,,,,,,,,,,,,,,,,
2015-02-16," $ 72,573,102 ","$39,655","755,457","625,721",,,,,,,,,,,,,,,,,,,,,
2015-02-17," $ 72,610,499 ","$37,397","756,180","626,321",,,,,,,,,,,,,,,,,,,,,
2015-02-18," $ 72,645,966 ","$35,467","756,828","626,777",,,,,,,,,,,,,,,,,,,,,
2015-02-19," $ 72,679,305 ","$33,339","757,496","627,165",,,,,,,,,,,,,,,,,,,,,
2015-02-20," $ 72,720,267 ","$40,962","758,217","627,666",,,,,,,,,,,,,,,,,,,,,
2015-02-21," $ 73,208,531 ","$488,264","759,122","629,208",$73 million passed at 10:15 UTC+1,Start of RSI Orion Concept Sales,,,,,,,,,,,,,,,,,,,
2015-02-22," $ 73,421,262 ","$212,731","760,329","630,226",,,,,,,,,,,,,,,,,,,,,
2015-02-23," $ 73,553,328 ","$132,066","761,352","631,022",,,,,,,,,,,,,,,,,,,,,
2015-02-24," $ 73,650,162 ","$96,834","762,389","631,764",,,,,,,,,,,,,,,,,,,,,
2015-02-25," $ 73,762,153 ","$111,991","763,291","632,301",,Cutlass Test Drive and Blue Sale!,,,,,,,,,,,,,,,,,,,
2015-02-26," $ 73,865,018 ","$102,865","764,165","633,092",,Mining Minigame Released,,,,,,,,,,,,,,,,,,,
2015-02-27," $ 73,985,127 ","$120,109","765,054","633,891",$74 million passed at 22:00 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-02-28," $ 74,179,679 ","$194,552","766,060","635,010",,Orion Cockpit Upgrade,,,,,,,,,,,,,,,,,,,
2015-03-01," $ 74,345,846 ","$166,167","767,057","635,994","Total in February: $2,399,668",,,,,,,,,,,,,,,,,,,,
2015-03-02," $ 74,508,446 ","$162,600","767,933","636,951",,End of RSI Orion Concept Sales 09:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-03-03," $ 74,564,960 ","$56,514","768,782","637,594",,,,,,,,,,,,,,,,,,,,,
2015-03-04," $ 74,607,148 ","$42,188","769,506","638,127",,,,,,,,,,,,,,,,,,,,,
2015-03-05," $ 74,647,819 ","$40,671","770,203","638,640",,,,,,,,,,,,,,,,,,,,,
2015-03-06," $ 74,691,714 ","$43,895","770,916","639,222",,,,,,,,,,,,,,,,,,,,,
2015-03-07," $ 74,743,267 ","$51,553","771,854","639,981",,PAX East event including FPS Demo,,,,,,,,,,,,,,,,,,,
2015-03-08," $ 74,800,385 ","$57,118","778,434","640,750",,Fly-free week available to non-backers.  Citizen number skyrockets.,,,,,,,,,,,,,,,,,,,
2015-03-09," $ 74,850,959 ","$50,574","786,134","641,487",,,,,,,,,,,,,,,,,,,,,
2015-03-10," $ 74,901,786 ","$50,827","791,711","642,248",,,,,,,,,,,,,,,,,,,,,
2015-03-11," $ 74,945,190 ","$43,404","795,214","642,904",,,,,,,,,,,,,,,,,,,,,
2015-03-12," $ 75,014,215 ","$69,025","798,534","643,676",$75 million passed at 17:11 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-03-13," $ 75,076,402 ","$62,187","802,491","644,620","800,000 Citizens passed",,,,,,,,,,,,,,,,,,,,
2015-03-14," $ 75,151,417 ","$75,015","813,159","645,697",,,,,,,,,,,,,,,,,,,,,
2015-03-15," $ 75,221,041 ","$69,624","824,691","646,651",,SXSW event,,,,,,,,,,,,,,,,,,,
2015-03-16," $ 75,282,507 ","$61,466","832,378","647,447",,,,,,,,,,,,,,,,,,,,,
2015-03-17," $ 75,340,457 ","$57,950","837,816","648,384",,,,,,,,,,,,,,,,,,,,,
2015-03-18," $ 75,392,246 ","$51,789","840,388","649,099",,,,,,,,,,,,,,,,,,,,,
2015-03-19," $ 75,434,813 ","$42,567","841,944","649,696",,,,,,,,,,,,,,,,,,,,,
2015-03-20," $ 75,493,360 ","$58,547","843,361","650,555",Arena Commander 1.1 Released,Now Named StarCitizen Alpha 1.1 & Retalliator Hangar Sale started,,,,,,,,,,,,,,,,,,,
2015-03-21," $ 75,685,546 ","$192,186","844,909","651,752",,,,,,,,,,,,,,,,,,,,,
2015-03-22," $ 75,784,616 ","$99,070","846,824","652,752",,,,,,,,,,,,,,,,,,,,,
2015-03-23," $ 75,875,384 ","$90,768","848,701","653,975",,,,,,,,,,,,,,,,,,,,,
2015-03-24," $ 75,955,249 ","$79,865","850,379","654,964",,,,,,,,,,,,,,,,,,,,,
2015-03-25," $ 76,025,555 ","$70,306","851,599","655,763",$76 million passed at 10:00 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-03-26," $ 76,086,497 ","$60,942","852,597","656,393",,,,,,,,,,,,,,,,,,,,,
2015-03-27," $ 76,147,664 ","$61,167","853,589","656,800",Gladius Testdrive week started,Concept Sale of Aegis Vanguard,,,,,,,,,,,,,,,,,,,
2015-03-28," $ 76,753,969 ","$606,305","854,715","659,116",,,,,,,,,,,,,,,,,,,,,
2015-03-29," $ 77,009,209 ","$255,240","855,933","660,168",$77 million passed at 20:05 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-03-30," $ 77,194,995 ","$185,786","856,994","661,035",,,,,,,,,,,,,,,,,,,,,
2015-03-31," $ 77,361,072 ","$166,077","858,226","662,082",,"81,839","151,177",0.5413455751,,,,,,,,,,,,,,,,,
2015-04-01,"$77,506,244","$145,172","859,313","663,004","Total in March: $3,183,965",,,,,,,,,,,,,,,,,,,,
2015-04-02,"$77,641,777","$135,533","860,376","663,915",,,,,,,,,,,,,,,,,,,,,
2015-04-03,"$77,786,477","$144,700","861,684","664,953",,,,,,,,,,,,,,,,,,,,,
2015-04-04,"$77,944,135","$157,658","862,993","666,063",,,,,,,,,,,,,,,,,,,,,
2015-04-05,"$78,104,293","$160,158","864,302","667,191",$78 million passed at 04:05 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-04-06,"$78,346,332","$242,039","865,597","668,510",,,,,,,,,,,,,,,,,,,,,
2015-04-07,"$78,481,212","$134,880","866,575","669,364",,Concept Sale of Vaguard ends,,,,,,,,,,,,,,,,,,,
2015-04-08,"$78,536,909","$55,697","867,520","669,992",,,,,,,,,,,,,,,,,,,,,
2015-04-09,"$78,610,705","$73,796","868,372","670,746",,,,,,,,,,,,,,,,,,,,,
2015-04-10,"$78,659,592","$48,887","869,313","671,317",RSVP for Gamescom 2015 is out.,,,,,,,,,,,,,,,,,,,,
2015-04-11,"$78,824,548","$164,956","870,298","672,236",StarCitizen Alpha 1.1.1 Released,Gladiator and Super Hornet on Sale,,,,,,,,,,,,,,,,,,,
2015-04-12,"$78,915,108","$90,560","871,328","672,887",,,,,,,,,,,,,,,,,,,,,
2015-04-13,"$78,974,732","$59,624","872,109","673,408",,,,,,,,,,,,,,,,,,,,,
2015-04-14,"$79,020,277","$45,545","872,770","673,831",$79 million passed at 07:29 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-04-15,"$79,061,104","$40,827","873,402","674,342",Multiplayer Bugfix deployed,,,,,,,,,,,,,,,,,,,,
2015-04-16,"$79,101,428","$40,324","874,085","674,745",,,,,,,,,,,,,,,,,,,,,
2015-04-17,"$79,148,841","$47,413","874,828","675,293","Fly Free Week: M50, 350R, Mustang Gamma",,,,,,,,,,,,,,,,,,,,
2015-04-18,"$79,199,495","$50,654","875,621","675,818",,,,,,,,,,,,,,,,,,,,,
2015-04-19,"$79,242,299","$42,804","876,449","676,287",,"Fly Free Week, currently without any effect. No increase in users growth",,,,,,,,,,,,,,,,,,,
2015-04-20,"$79,274,859","$32,560","877,115","676,861",,,,,,,,,,,,,,,,,,,,,
2015-04-21,"$79,305,697","$30,838","877,672","677,057",,,,,,,,,,,,,,,,,,,,,
2015-04-22,"$79,328,529","$22,832","878,225","677,308",,,,,,,,,,,,,,,,,,,,,
2015-04-23,"$79,351,653","$23,124","878,746","677,483",,,,,,,,,,,,,,,,,,,,,
2015-04-24,"$79,386,060","$34,407","879,368","677,646",,,,,,,,,,,,,,,,,,,,,
2015-04-25,"$79,825,674","$439,614","879,976","680,245",,MISC Hull Series Concept Sale Begins at ~06:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-04-26,"$80,129,623","$303,949","880,797","682,300",$80 million passed at 06:50 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-04-27,"$80,288,756","$159,133","881,388","683,373",,,,,,,,,,,,,,,,,,,,,
2015-04-28,"$80,414,140","$125,384","882,027","684,521",,,,,,,,,,,,,,,,,,,,,
2015-04-29,"$80,536,804","$122,664","882,639","685,562",,,,,,,,,,,,,,,,,,,,,
2015-04-30,"$80,696,961","$160,157","883,195","686,847",,,,,,,,,,,,,,,,,,,,,
2015-05-01,"$80,847,428","$150,467","883,835","688,024","Total in April: $3,211,615",,,,,,,,,,,,,,,,,,,,
2015-05-02,"$81,056,987","$209,559","884,565","689,461",$81 million passed at 15:09 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-05-03,"$81,219,903","$162,916","885,340","690,915",,,,,,,,,,,,,,,,,,,,,
2015-05-04,"$81,487,581","$267,678","886,008","693,043",,,,,,,,,,,,,,,,,,,,,
2015-05-05,"$81,579,541","$91,960","886,546","693,891",,,,,,,,,,,,,,,,,,,,,
2015-05-06,"$81,611,746","$32,205","887,144","694,439",,,,,,,,,,,,,,,,,,,,,
2015-05-07,"$81,639,065","$27,319","887,708","694,812",FPS update,,,,,,,,,,,,,,,,,,,,
2015-05-08,"$81,671,477","$32,412","888,265","694,965",,,,,,,,,,,,,,,,,,,,,
2015-05-09,"$81,889,858","$218,381","888,974","695,799",,Starfarer goes back on sale.  Starfarer Gemini Concept Sale begins at 03:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-05-10,"$82,010,629","$120,771","889,826","696,501",$82 million passed at 18:38 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-05-11,"$82,089,016","$78,387","890,544","697,130",,,,,,,,,,,,,,,,,,,,,
2015-05-12,"$82,160,223","$71,207","891,191","697,660",,,,,,,,,,,,,,,,,,,,,
2015-05-13,"$82,216,410","$56,187","891,767","698,125",,,,,,,,,,,,,,,,,,,,,
2015-05-14,"$82,275,707","$59,297","892,393","698,681",,,,,,,,,,,,,,,,,,,,,
2015-05-15,"$82,340,522","$64,815","893,097","699,050",,,,,,,,,,,,,,,,,,,,,
2015-05-16,"$82,426,935","$86,413","893,845","699,630",,,,,,,,,,,,,,,,,,,,,
2015-05-17,"$82,494,770","$67,835","894,680","700,116","700,000 in the UEE Fleet",,,,,,,,,,,,,,,,,,,,
2015-05-18,"$82,567,007","$72,237","895,355","700,521",,,,,,,,,,,,,,,,,,,,,
2015-05-19,"$82,610,662","$43,655","895,866","700,877",,Starfarer Gemini concept sale ends at 08:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-05-20,"$82,633,906","$23,244","896,352","701,065",,,,,,,,,,,,,,,,,,,,,
2015-05-21,"$82,662,002","$28,096","896,863","701,416",,,,,,,,,,,,,,,,,,,,,
2015-05-22,"$82,767,768","$105,766","897,339","704,001",,MISC Reliant concept sale begins at 17:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-05-23,"$82,989,596","$221,828","897,989","709,276",,,,,,,,,,,,,,,,,,,,,
2015-05-24,"$83,067,596","$78,000","898,619","710,773",$83 million passed at 22:57 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-05-25,"$83,134,006","$66,410","899,341","712,063",,,,,,,,,,,,,,,,,,,,,
2015-05-26,"$83,193,563","$59,557","900,030","713,242","900,000 Citizens passed",,,,,,,,,,,,,,,,,,,,
2015-05-27,"$83,254,469","$60,906","900,607","714,269",,,,,,,,,,,,,,,,,,,,,
2015-05-28,"$83,314,942","$60,473","901,131","715,352",,,,,,,,,,,,,,,,,,,,,
2015-05-29,"$83,385,694","$70,752","901,646","716,545",,,,,,,,,,,,,,,,,,,,,
2015-05-30,"$83,456,457","$70,763","902,306","717,824",,,,,,,,,,,,,,,,,,,,,
2015-05-31,"$83,519,481","$63,024","903,052","718,925",,,,,,,,,,,,,,,,,,,,,
2015-06-01,"$83,601,068","$81,587","903,602","721,071","Total in May: $2,815,387",,,,,,,,,,,,,,,,,,,,
2015-06-02,"$83,667,830","$66,762","904,150","722,132",,MISC Reliant concept sale ends at 08:00 UTC+1,,,,,,,,,,,,,,,,,,,
2015-06-03,"$83,705,963","$38,133","904,664","722,504",,,,,,,,,,,,,,,,,,,,,
2015-06-04,"$83,725,013","$19,050","905,116","722,918",,,,,,,,,,,,,,,,,,,,,
2015-06-05,"$83,759,529","$34,516","905,560","723,255",,,,,,,,,,,,,,,,,,,,,
2015-06-06,"$83,837,384","$77,855","906,049","723,692",,,,,,,,,,,,,,,,,,,,,
2015-06-07,"$83,880,816","$43,432","906,645","724,045",,,,,,,,,,,,,,,,,,,,,
2015-06-08,"$83,918,990","$38,174","907,179","724,404",,,,,,,,,,,,,,,,,,,,,
2015-06-09,"$83,947,605","$28,615","907,649","724,704",,,,,,,,,,,,,,,,,,,,,
2015-06-10,"$83,975,084","$27,479","908,059","725,005",,,,,,,,,,,,,,,,,,,,,
2015-06-11,"$83,996,057","$20,973","908,479","725,184",$84 million passed at 21:50 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-06-12,"$84,031,218","$35,161","908,910","725,474",,,,,,,,,,,,,,,,,,,,,
2015-06-13,"$84,064,344","$33,126","909,411","725,786",,,,,,,,,,,,,,,,,,,,,
2015-06-14,"$84,089,954","$25,610","909,923","726,026",,,,,,,,,,,,,,,,,,,,,
2015-06-15,"$84,113,268","$23,314","910,343","726,419",,,,,,,,,,,,,,,,,,,,,
2015-06-16,"$84,133,360","$20,092","910,778","726,391",,,,,,,,,,,,,,,,,,,,,
2015-06-17,"$84,152,748","$19,388","911,429","726,610","$1,986,506",,,,,,,,,,,,,,,,,,,,
2015-06-18,"$84,170,211","$17,463","911,913","727,000",,,,,,,,,,,,,,,,,,,,,
2015-06-19,"$84,190,566","$20,355","912,347","727,254",,,,,,,,,,,,,,,,,,,,,
2015-06-20,"$84,213,550","$22,984","912,826","727,497",,,,,,,,,,,,,,,,,,,,,
2015-06-21,"$84,231,754","$18,204","913,382","727,738",,,,,,,,,,,,,,,,,,,,,
2015-06-22,"$84,251,137","$19,383","913,818","727,983",,,,,,,,,,,,,,,,,,,,,
2015-06-23,"$84,265,284","$14,147","914,217","728,090",,,,,,,,,,,,,,,,,,,,,
2015-06-24,"$84,279,676","$14,392","914,580","728,281",,,,,,,,,,,,,,,,,,,,,
2015-06-25,"$84,292,265","$12,589","914,973","728,209",,,,,,,,,,,,,,,,,,,,,
2015-06-26,"$84,312,433","$20,168","915,373","728,107",,,,,,,,,,,,,,,,,,,,,
2015-06-27,"$84,435,023","$122,590","915,776","728,201",,Genesis Starliner concept sale begins at 02:45 UTC+1,,,,,,,,,,,,,,,,,,,
2015-06-28,"$84,512,519","$77,496","916,306","728,455",,,,,,,,,,,,,,,,,,,,,
2015-06-29,"$84,551,881","$39,362","916,727","728,696",,,,,,,,,,,,,,,,,,,,,
2015-06-30,"$84,587,766","$35,885","917,246","729,043",,,,,,,,,,,,,,,,,,,,,
2015-07-01,"$84,628,596","$40,830","917,823","729,320","Total in June: $1,061,274",,,,,,,,,,,,,,,,,,,,
2015-07-02,"$84,676,575","$47,979","918,311","729,553",,,,,,,,,,,,,,,,,,,,,
2015-07-03,"$84,719,589","$43,014","918,792","729,855",,,,,,,,,,,,,,,,,,,,,
2015-07-04,"$84,774,817","$55,228","919,327","730,125",,,,,,,,,,,,,,,,,,,,,
2015-07-05,"$84,826,125","$51,308","919,799","730,410",,,,,,,,,,,,,,,,,,,,,
2015-07-06,"$84,879,761","$53,636","920,287","730,734",,,,,,,,,,,,,,,,,,,,,
2015-07-07,"$84,910,861","$31,100","920,736","730,969",,,,,,,,,,,,,,,,,,,,,
2015-07-08,"$84,931,231","$20,370","921,118","731,177",,,,,,,,,,,,,,,,,,,,,
2015-07-09,"$84,948,432","$17,201","921,495","731,363",,,,,,,,,,,,,,,,,,,,,
2015-07-10,"$84,964,801","$16,369","922,003","731,565",,,,,,,,,,,,,,,,,,,,,
2015-07-11,"$84,982,604","$17,803","922,470","731,812",,,,,,,,,,,,,,,,,,,,,
2015-07-12,"$85,004,539","$21,935","923,050","732,087",$85 million passed at 20:32 UTC+1,,,,,,,,,,,,,,,,,,,,
2015-07-13,"$85,021,292","$16,753","923,551","732,310",,,,,,,,,,,,,,,,,,,,,
2015-07-14,"$85,039,936","$18,644","923,975","732,504",,,,,,,,,,,,,,,,,,,,,
2015-07-15,"$85,058,455","$18,519","924,451","732,798",,,,,,,,,,,,,,,,,,,,,
2015-07-16,"$85,076,199","$17,744","924,864","732,926",,,,,,,,,,,,,,,,,,,,,
2015-07-17,"$85,094,987","$18,788","925,309","733,227",,,,,,,,,,,,,,,,,,,,,
2015-07-18,"$85,112,681","$17,694","925,763","733,438",,,,,,,,,,,,,,,,,,,,,
2015-07-19,"$85,137,207","$24,526","926,410","733,819",,,,,,,,,,,,,,,,,,,,,
2015-07-20,"$85,175,855","$38,648","926,995","734,159",,,,,,,,,,,,,,,,,,,,,
2015-07-21,"$85,198,002","$22,147","927,587","734,419",,,,,,,,,,,,,,,,,,,,,
2015-07-22,"$85,216,839","$18,837","928,134","734,649",,,,,,,,,,,,,,,,,,,,,
2015-07-23,"$85,237,687","$20,848","928,611","734,820",,,,,,,,,,,,,,,,,,,,,
2015-07-24,"$85,263,538","$25,851","929,041","735,170",,,,,,,,,,,,,,,,,,,,,
2015-07-25,"$85,327,045","$63,507","929,558","737,510",,,,,,,,,,,,,,,,,,,,,
2015-07-26,"$85,369,495","$42,450","930,937","738,742",,,,,,,,,,,,,,,,,,,,,
2015-07-27,"$85,399,407","$29,912","932,027","739,307",,,,,,,,,,,,,,,,,,,,,
2015-07-28,"$85,422,366","$22,959","932,735","739,737",,,,,,,,,,,,,,,,,,,,,
2015-07-29,"$85,450,015","$27,649","933,577","740,134",,,,,,,,,,,,,,,,,,,,,
2015-07-30,"$85,478,507","$28,492","934,101","740,451",,,,,,,,,,,,,,,,,,,,,
2015-07-31,"$85,508,956","$30,449","934,628","741,030",,,,,,,,,,,,,,,,,,,,,
2015-08-01,"$85,534,053","$25,097","935,109","741,446","Total in July: $917,744",,,,,,,,,,,,,,,,,,,,
2015-08-02,"$85,561,827","$27,774","935,616","741,819",,,,,,,,,,,,,,,,,,,,,
2015-08-03,"$85,589,743","$27,916","936,095","742,190",,,,,,,,,,,,,,,,,,,,,
2015-08-04,"$85,611,029","$21,286","936,570","742,470",,,,,,,,,,,,,,,,,,,,,
2015-08-05,"$85,633,059","$22,030","936,970","742,730",,,,,,,,,,,,,,,,,,,,,
2015-08-06,"$85,654,336","$21,277","937,430","742,895",,,,,,,,,,,,,,,,,,,,,
2015-08-07,"$85,870,276","$215,940","937,923","743,426",$86 million passed at 22:11 UTC+1,"Gamescom Event 2015 - Special limited Ships sale, no increase in Citizens - mainly existing Citizens taking the opportunity.",,,,,,,,,,,,,,,,,,,
2015-08-08,"$86,402,433","$532,157","939,919","745,120",,,,,,,,,,,,,,,,,,,,,
2015-08-09,"$86,731,424","$328,991","942,054","746,532",,,,,,,,,,,,,,,,,,,,,
2015-08-10,"$86,875,111","$143,687","943,929","747,406",,Free Playpasses from GC2015 bringing in 2000 new Citizens and a 1000 new UEE Pilots. per day,,,,,,,,,,,,,,,,,,,
2015-08-11,"$86,977,636","$102,525","946,022","748,197",,,,,,,,,,,,,,,,,,,,,
2015-08-12,"$87,065,300","$87,664","948,923","749,046",$87 million passed at 00:23 UTC+1,,,,,,,,,,,,,,,,,,,,
